Review ID,Username,Rating,Review Text,Date
dc04bcef-26c9-4e88-bdab-7e9799c645b3,Binatang Kauya,1,Gak bisa di buka aplikasi nyaaa😭😭,2024-12-15 08:49:16
27c8acfe-d1b3-4e8f-ad7c-65e2f8a9ba86,Nevi,5,"baguss bgtt,, cocok untuk menenangkan hati bgtt sii💅💐",2024-12-15 08:48:14
52ab2b37-532c-4f44-8ba8-8620699a6b53,Dhanis Ganteng,4,Bagus,2024-12-15 08:46:59
d5a74cba-0201-441f-a0fb-a721d2db5204,kamaliyah Putri,5,Ini sangat baik menyembuh kan luka banyak film lagu dll yang keren,2024-12-15 08:45:51
2947dd89-02a8-4f98-b6ac-6147298fa075,Iky Gaming,1,tolong min tolong di perbaiki lagi ya asal saya mau masuk lama banget sampek aku nungguin nya satu jam tolong min,2024-12-15 08:45:43
0b85bcc5-81b4-4d3a-b149-4d0c04c4475f,rayhan ramadhan,5,"TOLONG LAH TIKTOKK, STREAKNYA KALAU UDA 3 HARI IDUPIN LA, MASA GW SAMA TMEN GW UDA LEBIH 3 HARI GA IDUP IDUP......",2024-12-15 08:44:26
029e29bd-9863-4d61-a900-ac439feed3da,nisasapitri Pitri,5,Filter sulap dan tanda simpan gue hilang coo,2024-12-15 08:43:59
96b1873f-2e58-42bb-9287-45888dda5cee,Reza Kuntul,5,Ada Persija nya,2024-12-15 08:43:30
93bf6526-d84f-4539-905f-e146d808657a,Hlen Handong,1,akhir akhir ini setelah 2hari di download ngga bisa dibuka knp,2024-12-15 08:42:51
758df77e-30b8-4e15-ba0a-c6cb065fbd4f,Kelvin Xioami,1,Aplikasi ini sering macet dilogo tiktok,2024-12-15 08:41:20
cfdf7b3c-9338-4d6d-b793-bbad06e71ec8,— Chêngzhòu 鲁,5,KATA GW SI BAGUS YA ANJAII🗿 (ga jd),2024-12-15 08:41:19
40306a8d-b82b-4ab8-bd01-209ea9700456,Nika Saputri,2,"Kok ga bisa di buka vidio sama tiktok shop nya? Tolong di perbaiki , padahal sinyal saya lancar",2024-12-15 08:40:52
6296f25f-6467-41e8-bc35-e1d9be707400,TRIAN Aprilana,5,Aplikasinya ok banget lumayan untuk menghibur dan ada video yang menarik juga untuk ditonton 😁😁😁,2024-12-15 08:40:45
9f87b30c-89d8-4f2c-9d84-3a1104c46047,Tri Wahyuni,5,Sangat penting aplikasi ini,2024-12-15 08:40:41
ad871522-a60c-423e-92e2-09cd08fe6d98,Adnin Wtlb,5,Depkripsikan pengalaman Anda (opsional),2024-12-15 08:40:21
e8c94416-ac07-41eb-8377-87500d3ddeae,Bantet 01,2,Tolong tiktok diperbaiki lagi dan diupdate klo perlu yahh soal nya kemarin udh bisa lancar tapi sekarang eror lagi,2024-12-15 08:39:51
c33304da-7712-4590-bacf-d3e548958040,Ema Darwini,1,"aplikasinya jelek sekarang, begitu masuk lolanya minta ampun tidak ada tampilan apa hanya suara dan layar hitam semua sampe hpku juga ikut ngeblank😠, sudah beberapa bulan aku gak pernah buka tiktok lagi karna begini, heran aku, kenapa sekarang jadi begini sih? perasaan dulu fine fine aja,, tolong dong admin diperbaiki ya, 🙏🏻",2024-12-15 08:39:26
a27ef820-d3c8-40c7-9bf8-1393e590655a,Channel Music,5,Sering lag,2024-12-15 08:38:40
10872457-de08-4f2f-a345-e986f452db61,Jumadil Hikmal,1,Ngak bisa di buka apk nya,2024-12-15 08:38:29
a4bf2666-27e6-46dc-accd-2a7f781df075,Angger Wisnu,1,Karena akun yg lama hilang setelah menghapus tik tok,2024-12-15 08:37:32
8741143d-6bb2-489b-8c13-dc87e6dcf1df,Al Jenong,5,Seru,2024-12-15 08:37:24
2c2c6433-56b1-4c3a-bf60-433f699a9899,Ratna Dewi,4,Bagus siii tapi pas mau masuk tiktok nya itu lamaa!! Banget jadi harus uninstall dulu dan dowload lagii! :( jadi 4 dulu yahh,2024-12-15 08:36:52
7ffac10f-e13d-40c7-87e8-2698c56163fc,Albert Fransiano,1,rak niat belas,2024-12-15 08:36:49
51689ef4-5214-45a8-99a0-8fd6bc22e0ba,Bani Boy,4,Bagus dan keren tapi mb nya berat sekali saya harap mb nya di kurangin,2024-12-15 08:36:29
6526df11-9a64-46a4-9fa7-22dbe024bd59,Rasya Aja,1,"Saya capek harus mendownload nya dlu bru bisa di buka, sya mau tiktok Baguss",2024-12-15 08:36:27
fd8785a0-d2d5-4bb9-937f-450ad1675c62,Faisol Amir,5,Oke,2024-12-15 08:35:46
0fa705bc-8568-4e5f-a17b-0c567a1818c0,Mala,5,PLEASE ADD TIKTOK GLANCE AGAINNNNNNN. I NEED THAT FEATURE,2024-12-15 08:35:25
0f3cd8b9-acd4-4f6e-88e7-3bb80892c371,Budie Prakoso,1,Lag makan ruang,2024-12-15 08:35:03
00de7787-5a0d-47c2-83f9-63ce6cb69b52,Gitalis Natarina,5,🫰🏻🫰🏻🫰🏻🫰🏻,2024-12-15 08:34:03
9c982788-4de2-4555-9be0-c69a2366288a,Aprilia Aja,1,Bintang 1 aja...soalnya stiap hari sllu download apk tiktok,2024-12-15 08:32:44
62245621-5a78-4fb3-bee4-c81c3d8ea8c4,Ucok Ucok,5,Mantap,2024-12-15 08:32:21
210a3ae5-18e0-4337-b8f9-93577dd0dad2,Sis Wanto,5,cahyati klara,2024-12-15 08:32:14
94fcc146-bed2-49d9-a064-2337c9c16725,Ipull Anwar,5,Luar biasa,2024-12-15 08:30:19
5ab5683b-0dcc-4617-82bb-46da0fde9961,Sunarti 01,3,salamualaikum maaf gan kenapa aplikasih tik tok saya nga bisa di buka mohon bantuwanya trimakasih,2024-12-15 08:30:10
09513fc1-3372-4df4-b5b5-581c7827afac,NUR YATININGSIH,5,Maaf knp tiktok saya selalu g bisa di buka tlg dong 🙏,2024-12-15 08:29:18
c1c79ede-4412-4f3f-8f44-a627e5927d0c,Kezzia Allena,5,Seru sekali ini tiktok Coba sekarang donwoud tiktok,2024-12-15 08:29:08
5b82ba8a-88d4-41fe-b173-37fc5f71c6db,Qory 151,1,Aplikasi selalu nge bug tidak bisa di buka tolong di benarkan lagi biar tidak adanya bug lagi,2024-12-15 08:28:38
e2b03325-98bf-449b-8524-a4d968018765,Hendra Gunawan,5,Sangat menyukai aplikasi ini,2024-12-15 08:27:49
7051b789-ad5e-49e4-9db0-40fc40961bdb,Kariman,5,Sangan tiktok saya di blokir,2024-12-15 08:27:48
fbabfa3e-a65e-4b80-9d2a-5d35b8352775,Raditya Farhan,5,Bagus,2024-12-15 08:26:45
910d9528-197c-46ab-911f-84101fec3fd0,Nur Yana,5,ok,2024-12-15 08:26:05
36f9b39c-52d2-4090-bedf-6a7b3d5507db,Desseonho Official Shop,5,Keren walaupun sedikt ada vidio 18 tahun keatas,2024-12-15 08:25:18
0cecfba4-00d1-4e51-a0c9-5a5e7c93b62a,Riski Palembang,5,Aplikasinya bagus,2024-12-15 08:23:53
5edba745-3ba2-41c5-a060-ccf6c52bc6cf,Vicka Dwi Agustin,1,TOLONG DONG LIVE ITU GAK USAH DIMASUKIN KE FYP JADI DIBEDAKAN ANTARA LIVE DENGAN VIDEO GANGGU BANGET LAGI SCROLL TBTB MALAH MASUK KE LIVE ORANG MANA SERING NGELAG KARENA LIVE,2024-12-15 08:21:59
2ca5bf37-c37b-4ad0-aebe-c4469298cd35,Puji Lestari,5,Sangat bagus,2024-12-15 08:21:50
8adeb577-b1b6-4b3c-8041-63dd54d0ee8d,Zakiya Canss,5,Sangat seru,2024-12-15 08:19:45
a6826727-171e-4d93-9bb9-9f137b45ebc9,Aulia Gacoy,1,Aplikasi macam apa inii??? saya tidak dpt menginstal nya.. saya mohon dengan hormat dan tidak ada kata untuk menjelek jelek kan tpi saya hanya ingin menginstal aplikasi ini saya mohon sekali lagi agar memberikan saya bantuan atau solusi kepada pihak play store yg mengelola tiktokk,2024-12-15 08:19:44
2d7c4696-e669-492d-8dde-9f704ab94da5,Ahya 123,5,Sangat cocok 👌,2024-12-15 08:19:33
3b17d07c-83fc-48aa-aca6-d79cdcc9e82d,SILVIA FEBRI YANTI,1,"Aplikasi dihp saya tidak bisa dibuka meskipun udah direstart dan dicoba berbagai cara, hanya stuck di logo",2024-12-15 08:19:20
419ea8bf-6e84-447e-a3e4-c4bb8b2b2c1f,Daffa'ul Haq,5,Ohhh kuuu,2024-12-15 08:17:53
e30455c6-2b90-4258-a9d4-c895acf96b6f,Anggraeni Fitri,5,Cool,2024-12-15 08:17:51
d62dcb7f-ea83-4a31-8acb-a136d0ebbd7a,Yuli agustin,5,Senang sekali,2024-12-15 08:17:49
cfdbd029-71bc-4693-92f3-d10890bf9b1a,Septiyanto,2,"Cpttt apa lama bngt, aplkasi nya jelek banget , ada blokir² an nya gk jls, tik tok gk jls bngt sih udh bikin akun gw ilang😭😭",2024-12-15 08:14:58
e487eedb-b4e4-4fbf-a380-fff0a7710ab4,Elhan Elhan,5,"apl tiktok ini sgt bagus dan ada keranjang belanjanya, dan video nya pun sgt sgt bagus, maka sy kasih bintang ⭐⭐⭐⭐⭐ 5",2024-12-15 08:14:04
e5487529-92ea-4406-b24e-a89de24602d6,nuri muri maulid aginaya,5,Tiktok nya bagus,2024-12-15 08:13:45
69e4d7f8-b991-4dde-aefb-a4aaab79e4b5,Suwidji Widji,5,Mau buka aplikasi ini kok gak bisa bisa,2024-12-15 08:13:18
41983f62-d5d7-423d-939b-ba3699aa8752,Usup Graha,5,gw ga tuh berati hp lu ajah nya burik hahahahahahah 😘,2024-12-15 08:12:51
60bb7b78-16b9-4afc-9ceb-070f43a7f622,Rafi Ahmad,3,Aplikasinya kadang ga bisa dibuka harus di uninstall dulu terus di install lagi baru bisa di buka,2024-12-15 08:11:42
ab3dfb9c-8f93-4324-8689-260915a0b4eb,Tato Margiaro,1,hp jadi eror ga enek bgt paslagi nonton dan terkadang hp panas,2024-12-15 08:11:23
b32201fe-2995-457f-9e98-47e9594e564c,Widodo Ken,1,Gak bisa di buka,2024-12-15 08:11:23
38c3b845-df24-4c25-a668-4e562728990f,Anita Widyayani,5,Bagus tapi kadang ngelek,2024-12-15 08:09:54
733dc8af-fb48-46f6-9292-fd8ac4d0c76d,Adam Aufa,5,👍👍👍👍 terus pertahankan,2024-12-15 08:09:54
7279dea7-bca9-4166-972a-f65af4df722d,Abay Putra,1,semua vt orang tiba tiba buram,2024-12-15 08:09:33
7701f688-626e-42f3-82fa-69365ae97644,Nandini Putri,3,kooo tiktooknyaa kadang bisaaa dii bukaa kadang engga ya?,2024-12-15 08:08:32
35cb59b1-9475-4285-ba59-863195cf9ee9,Roni Rahayu,5,Tapi,2024-12-15 08:06:45
dca1aa15-ce74-47e2-a9af-daacbf010363,Furqon Arifin,1,suka ngelag,2024-12-15 08:05:30
174a12fa-0386-4253-b410-9ccfd80312a8,Kamu Cantik,1,Sering ngeleg. Sering keluar sendiri. Sering lama buka vidionya....... update dong tiktok,2024-12-15 08:03:34
706ca346-515a-4db2-a0dc-41e9893aad38,Putri No,5,"Bagus,bagus,bagus",2024-12-15 08:02:57
836f241b-1c73-4577-a5f6-9e2150281551,Kastrol Kastrol,1,tiktok nya ga bisa di buka,2024-12-15 08:02:44
ac966c1c-7bc7-4b98-904e-6d1b50058845,fox fox1,1,Aku tidak bisa mendownload,2024-12-15 08:01:50
2696ade5-54b2-4f7c-a069-5413962ed584,wong clp clp,5,Mantap sangat baik,2024-12-15 08:01:37
6cdc3382-d72d-4dbc-918f-b76f29c704f8,Ican,1,"yang jujur di banned , yang nakal dan merusak generasi muda di biarkan sama tiktok apakah itu adil pelanggaran .",2024-12-15 08:00:47
f890a340-c439-4814-88c7-317de7c6191c,Natalia Setiawan,1,sering banget bug ngefreeze di logonya doang tolong diperbaiki dong tiktok saya jadi harus instal ulang aplikasi ini terus,2024-12-15 07:59:15
4f9e4c03-eaa9-4a81-ade8-4f88a108ac2b,Kadir Jailani 73,5,Aplikasi yang tidak,2024-12-15 07:58:24
1941ea8b-a608-42be-8c90-ed6895042bb8,Wanwan Wan,5,Top markotop,2024-12-15 07:58:17
5bcf74bb-6764-46d9-b58e-1760ec148f72,Cinta Mesya,5,Bagus bngtt,2024-12-15 07:57:48
026694aa-403a-444a-b81d-9ca3226b7beb,Nanda Putri Aulia,1,ga bisa kebuka trs jadi nya tiap hari download,2024-12-15 07:57:29
be88eedb-4673-40b3-ac8f-b1dc692c9d73,Wawan TAkengon,1,Keren,2024-12-15 07:57:27
c33db60e-c6be-47c6-9b84-dd27217bb74a,Uci Collection,2,Sering bug Dan Lama dibuka,2024-12-15 07:55:57
294a3879-673b-4723-b3ca-5eb71932c9c9,Kurnia Dwi Nurindy,1,Sering lag dan bikin HP macet,2024-12-15 07:55:23
7c854e5f-9c7a-4bd1-a2ae-b9abf28aa3c9,Alim Saputra,5,Untung ada tiktok untuk meng hibur ku,2024-12-15 07:54:29
07feb7f2-5b8a-4fbb-8db5-ab1b5fe0f02c,Luki 0221,1,Ada fitur yang engga kebuka dan followers ku udh bnyk TPI blm bisa live,2024-12-15 07:54:13
738493a2-5e01-4834-89e9-ef7e28bef07c,Arifun Zulfa,1,Lama banget ngebuka nya harus ku uninstall dulu biar bisa kebuka.TOLONG PERBAIKI,2024-12-15 07:54:04
c9fa92ee-8a38-477a-b0e6-1b0c1a58a61c,yatno karmi,4,Bagus,2024-12-15 07:53:46
0b2303d5-2eef-42e2-b766-21d7676d45d5,Muhardi Ardi,1,Cekin gak bisa berbulan bulan tunggu gak punya koin mnding di hapus aja jnkel,2024-12-15 07:52:52
4693db7b-ac82-4227-8717-47c01105c5b0,Sabdi Sinaga,5,Menyenangkan sekali,2024-12-15 07:52:13
9c36510a-6579-46d6-85c9-4825d2a51c24,Ati Sihombing,4,Bagus bgtt,2024-12-15 07:52:12
fafa0509-56a7-445c-a33a-58112091aabb,Nandita Refka,1,APAAN ANJAI MAIN BLOCK ACC SEENAKNUA,2024-12-15 07:51:40
ec94bc29-4123-4904-abc2-9242d3217c29,Okta Fia,5,bagus sekali,2024-12-15 07:51:17
aa25a9fb-32d2-432d-af0f-5337797651e1,Rayyan Bae,1,Ga bisa masuk lagi,2024-12-15 07:50:45
a22d7a81-9900-41fd-aeca-7ce182fe92fa,Alifa Qori,3,stiap slesai update ga bisa di buka,2024-12-15 07:49:14
8623d2e7-dd3d-4560-bf45-17bd54d9e770,Chadena nana,3,kenapaa yaa? ko di aku tiktok gabisa jawab komen lagii kaya logo ngirim nya tuh gabisa di klik 😭,2024-12-15 07:48:59
605fb10b-cf52-43fb-9019-1915d7e23c57,aiudhia,1,"jujur udah muak y tp dr dlu ak tahan, tiktok itu freak bgt aps aku mau buka tiba' gabisa itu bkn sekali dua kali lo, di cache hpku jg bnr' gda riwayat buka tt ny pdhal aku buka, bad bgt pelayanan nya ud akunku dlu keblock skrg buka apk aj susah👎🏻",2024-12-15 07:48:09
ad6add7e-fdd4-4212-a997-be9977e61e23,Putry Puhte,5,Luar biasa bagus,2024-12-15 07:47:18
6fc32bec-3741-482a-8165-3985c378c593,Ridwan Hermawan,5,Apk tolol,2024-12-15 07:46:12
e3d7d242-5549-4864-bc1f-9d3ec0ee7ff9,M ALVARO SB PSB PSB,5,saya senang dengan tiktok berikan saya koin atau uang di tiktok,2024-12-15 07:45:24
9122cc4e-839b-4d27-854a-b127cee52295,Rinto Heri wibowo,5,Baik,2024-12-15 07:44:57
43886c80-6717-4aa3-a54b-c9935c17c63c,Weni Tri,5,Puas & bagus amanah,2024-12-15 07:44:45
520f8501-269a-4fcd-adf7-e3e82f630d68,Cici Cici,1,Aplikasi apa kek gini ga bisa di bukak bnci bgttt,2024-12-15 07:43:52
84787788-a782-48ac-8a16-21f424a0cf46,Yuriyanto Yuri,2,tolong ya tik tok jangan keseringan susah di buka masa aku harus down km trs,2024-12-15 07:42:46
ee13370c-f7e7-4336-835c-07887c96fcb3,dellaabaikhati001,5,anjay,2024-12-15 07:40:52
64e68a74-2e09-4bfd-876f-432cf4830bee,Silvia Putri,5,Apk nya sangat bagus bisa menghibur kita trmksi untuk apk tiktok😇,2024-12-15 07:40:43
bdcb5dbd-4c89-4399-a0f8-528a443fa572,Diana Ekawati,1,Capek harus di uninstal terus tiap hari. Karna ga bisa di buka,2024-12-15 07:40:15
97547a42-d9b8-4c0d-b7a4-c7d1ac60b8ac,Ujang Suherman,5,Kenapa tiktok sering susah di buka petunjuk ka lama banget Onlinenya,2024-12-15 07:39:55
c316cd6a-356e-4422-99ec-60b4ecba3e26,Diana M Longdong Diana,5,Sya sangat suka sama aplikasi ini,2024-12-15 07:38:09
61770924-22fe-40ea-aebc-4a95b7d74e73,Roddy nan,5,Sangat membantu,2024-12-15 07:37:10
43bfed0a-3a90-4939-a905-c4b23d393cd1,widiya wati,5,👌👍👍,2024-12-15 07:36:42
6638034e-2a77-4883-ac9b-f213cd103dbe,estatiun,3,"woi anj anj, gw cuman komen ""kirim wa"" Katanya melanggar gmana sih lu",2024-12-15 07:36:16
c8c5a17c-eea5-4869-ab73-ee1246c346a0,Rachma Nur'arfisyah,2,Suka tapi ngeleg sudah gitu saja,2024-12-15 07:36:14
000fa937-963a-4e27-a245-fa84afcd5733,Aulia Uyye,2,aduhh inii kenapa ya kok tik tok di pencet GK bisa dan gak keluar Vdio nya saya udah download berapa kalii Lo kok kayak gini capek tau download terusan tik tok kenapa dehh jelek bgt sekarang aku kasih tau ya tik tok itu dulu GK kayak gini tapi sekarang jelekk banget malasss gak usah download tik tok nya ini aja malass gyss aku kasih bintang 2 karna Nok wayyy,2024-12-15 07:35:52
236d49ba-d2b9-41cc-b3f6-ea0d50687434,Hygaes Gw spa ya,5,Bisa berkomunikasi secara dan mengedit video video jadi bagus,2024-12-15 07:35:38
a394612a-e85b-436f-9c36-38453178314e,Mariyanto Saradan,5,Titok untuk kita perkenalan,2024-12-15 07:34:48
aa54a143-3abb-4862-927f-5324b638a69a,Arsya Muhamad,5,Mantap,2024-12-15 07:33:59
be3093f4-e966-4314-bcac-cd661b26def5,Marsha Marsha25,1,"gatau lagi sama akun lo. gw komen orang yang uda ngehujat agama di batasi, melanggar komunitas, lah trd yang bikin kontn kaya gt gmn? apk lo sbnrnya bgs cuman klo gtu trs ya ENGGAK LAGI. phm kan mksut gw? -orang bikin konten ngerendahin agama, ENGGA NGELANGGAR -komen yang sehrsnya karna ga trima, MALAH LO LANGGAR gmn si mksut lo? apalagi yang konten"" dewasa, ngejelekin agama, dengan ada itu bisa trjadi perpecahan. mikir gsi?",2024-12-15 07:33:42
a918a42f-57e8-4397-8223-22ba2629e99c,Pharadina Dewii,2,apknya makin lama ngebug. sering keluar sendiri. gk bisa dibuka. klo mau buka download hpus download hapus gtu trus,2024-12-15 07:33:32
5280d091-489f-4bb7-974f-47645b562909,Achmad Rafa,5,"Aplikasi ini berguna banget, selain itu aku juga bisa di datangi pengikut ku 99M🤩",2024-12-15 07:32:14
4aeea322-7347-415c-a36b-f39bb1fa538c,Eka Yuliana Safitri,1,Tolong dong min dibenerin dg benar apknya masak habis 2 hari g bisa dibuka harus uninstall duluu capekk tauu,2024-12-15 07:31:53
f7981fff-d469-4da8-b581-d5ec892adde8,Emon Yu,3,"Maaf mind. Ini apk udh 2 hari ga bisa di buka setelah update. Padahal kegiatan belanja sya sering di tiktok ini. Klau Kya gini kan jadi keganggu. Waktu itu pernah juga Kya bgini, smpe seminggu ga bisa di buka. Ini setelah update Kya bgini lagi, masa sekelas tiktok banyak bug nya. Tlong di perbaiki lagi. Terimakasih",2024-12-15 07:31:46
026886b0-0089-45d1-8d9d-298f5fd7b785,Dian Dian,5,aplikasi yang sangat bagus tepat untuk mencari cuan harian,2024-12-15 07:30:16
f8c83822-b9c5-4269-9b5e-264e8fc5448c,Dian Novita,1,tiktok jelek ha ha ha,2024-12-15 07:28:06
d5d06f37-fb0a-48ca-a576-c7c286e5b457,MARWANI ALFAT,5,Bagus banget karena kita bisa nonton sambil bercerita dengan teman walaupun TDK tatap muka,2024-12-15 07:27:17
4d3eea7f-1595-4a02-a82b-c40e4e1cce43,Fiyan Dani,5,Aplikasi untuk peng hilang gabut,2024-12-15 07:25:46
c808f8fc-76e2-4f87-9ff7-28e8d9fea690,Sumiatun Hasanah,1,Tambah GK jelas aplikasi tiktok ini..kadang GK bisa di buka harus di hapus dan di download lagi..trus kayak gtu,2024-12-15 07:25:37
e69af0b2-0beb-48db-a6e7-2a1c0023b5ea,Dita ayuf,5,Bagus banget,2024-12-15 07:25:34
c08ade87-256d-4c47-8717-0e5a5c9e5289,Tiara Oktapiani,1,"Lebih baik titok shop hapus lgi aja Bayak penjual tidk amanah Terkadang beli barang yg kita iginkan, datang yg lain, ada juga promo 100perak grtis ongkir. Barangya kagax datang2. Parah emng oknum kurir",2024-12-15 07:24:03
f44b82de-8f98-4cf8-a0a9-87fd370b5f22,Rizal Anwar,3,Aplikasi y ko ngk ada toko y si punya saya..,2024-12-15 07:22:35
06c57f9d-aadc-4a0c-bb88-4d185793bee9,Nadya Azzahra,5,Aku suka tik tok I LOVE YOU TIK TOK,2024-12-15 07:19:32
b8cc73e0-114a-41be-ad82-636a3199d4d1,Bundhadian Bundhadian,3,Sangat membantu untuk,2024-12-15 07:18:41
f10f7c54-039f-4cbe-a6aa-7162c115de23,Moh Tarom,4,Lumayan bagus untuk hiburan dan bisa menonton bareng teman,2024-12-15 07:18:38
80476938-8398-428f-8cb9-5613c1047c47,Imaz Azzah,5,Ini apk nya super duper seru banget!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!udah sih itu aja🤟?,2024-12-15 07:17:10
919e8c74-3d59-48c6-9ddd-807ced26b85c,Califfa leona Fathania,3,kenapa setelah diupdate malah ga bisa simpan foto sih? Sebelumnya bisa-bisa aja,2024-12-15 07:16:11
7af641e7-7a22-44fa-9675-8274b70db594,Dahliasalim Dahliasalim,2,Tolong perbaiki aplikasi tiktok ini soalnya kalao udah download terus masuk lagi udah gak bisa jadi saya mohon perbaiki dulu aplikasi ini sekian terimakasih🙏,2024-12-15 07:16:08
8932b42b-25a9-4636-bbc3-1c1a001b1fb2,ArtemisX Lumina,1,sering ga bisa di buka aplikasinya👍,2024-12-15 07:16:03
bbf9e0fd-5f42-43c9-90f8-459804ea1ab5,Dani Syahrul,1,Sering nge bug sekrng jelek,2024-12-15 07:15:32
91c44023-c495-44bb-ab15-d0e52648f76b,Ratnia Arnela,1,Aplikasinya sering eror😫jelek,2024-12-15 07:14:28
2e9734e6-993b-4964-9651-23326be3d724,Nazwa Romadhon,5,aplikasi ini bagus banget ayo download sekarang juga aplikasi ini tidak ada iklan ngeleg ayoo download sekarang jugaaaa,2024-12-15 07:13:34
f2fc3b03-e986-444b-bccb-5790fdbcbd95,Bhira manja,3,Lama sekali download nya dan sering ngebug,2024-12-15 07:13:18
48794c52-d2c6-40e2-b1ba-5ce3fddde0f4,Budi insani Damanik,5,Tiktok aplikasi yang sangat seru dan berbagai macem saya suka🥰🥰🥰🥰🥰🥰,2024-12-15 07:12:56
02f72643-e0bc-45ee-8763-5f9efd3892a9,Lya Mliatiii12,2,"tolong dong min,di perbaiki lagi,masa setiap buka tiktok stuck di logo aja,hampir setiap hari install uninstall lagi,udh di install belum beberapa jam eh udah ngulah lagi gabisa dibukaa,semoga cepat diperbaiki,karna ga nyaman,lama lama jadi malas buka tiktok,kalo udah diperbaiki ntar di ratelagii terimakasih min..",2024-12-15 07:12:52
5655853d-75ec-4813-8f21-cf66550202c9,Nurul Hidayah,1,Tik tok tolong pulihin akunku user name @Agust.d aku udah beberapa hari kena sb kenapa kamu jahat bangett Kenapa lo sb lagi akun gue tik tokkkkkkk Pilihin lagi ngak astaghfirullah benr bener lu yee tik tokkkkk jahatt bangettt,2024-12-15 07:12:52
a47c45d2-ddd5-4b3c-ae73-d3550a0268d6,Fia Hayati,1,Sering kluar,2024-12-15 07:11:37
54591ca2-2e72-467c-a44c-b56d90652020,Sandi Nugraha,1,Lama banget pas mau masuk ke tiktok nya,2024-12-15 07:11:32
92df8c8d-9f39-4db4-8505-c0781faf11d2,Nur Alindah,1,Sering hapus terus donlot. Aplikasinya sering susah dibuka,2024-12-15 07:09:58
aba33efc-4193-4cf7-a30f-b69fa353c51d,Made Yuni,5,"bagus bgt coy apk ini, bisa buat video",2024-12-15 07:09:53
3736ce9e-e59b-4dd5-9b66-fa38e21e3124,Ruzli rustandi rustandi,1,Banyak banget iklan nya padahal dulu enggak dehh gk suka tiap mau liat video tiba tiba banget ada iklan tolong di perbaiki dong min,2024-12-15 07:09:46
9f2eb3ae-a5af-4ca9-8aaf-812918809523,Akbarudin Alhumaidi,4,BAGUS,2024-12-15 07:08:08
7a042fdb-49d0-4bd9-95e9-a375c575fab6,Nabila Putri,5,saya sangat suka dengan aplikasi ini,2024-12-15 07:05:04
18fa8cbf-8631-4c7b-8582-9c156421df91,Andi Arliansyah,5,Mantul,2024-12-15 07:03:45
820e315f-c0e3-4869-bfb7-f3a7073b3138,Sapitri Purnamasari,5,"ak sudah kasih bintang 5, balikin efek slowmo patah-patah di androidd!",2024-12-15 07:02:12
d163fd64-e43a-4b81-9233-03267aeb1955,Rey God,4,"tolong perbaiki bug GK bisa dibuka aplikasi tiktok nya,capek uninstall download uninstall download",2024-12-15 07:00:25
e7eea618-41ca-4a32-bdec-91989c1cb761,Dodi Pandawa,5,Keren....mantap,2024-12-15 07:00:16
97c48e5f-3dc1-4094-9b48-71f0c8fdd114,Celli Putri,4,bagus si cuman banyak banget bugnya semakin di-update semakin banyak bugnya,2024-12-15 06:59:49
aba9a1f8-b1cd-4b52-8685-73957de8e9df,Yos Kurniawan,5,Sangat bagus,2024-12-15 06:59:25
0befc593-6170-4d96-940a-725fc9a533e5,Alyona Sylvia,1,ngebug,2024-12-15 06:59:08
aa22d535-1fb9-4cf2-ba76-2ccb0d80504f,Hendra Hendra,1,kok aplikasinya ga bisa di buka yaa?,2024-12-15 06:57:32
9fc67cc3-86a2-4fff-81f3-88d0103c1923,Slamet Sodikin,1,"Perlu pembenahan lebih baik, slalu ngeleg. 😔😔",2024-12-15 06:56:03
b5713fd1-2b81-4489-82ca-099bb1d0aa7b,Kheira sugandi,1,"tolong kurangi bug nya dong tiktok hp saya suka ngelag dan di setel ulang baprik ternyata gara"" tiktok",2024-12-15 06:56:01
1cbaa01c-8183-43d6-8079-29d1ff7b5517,Teh Gelas,2,Ya lumayan sih,2024-12-15 06:55:47
198033c4-9924-4465-8689-60b274af65dd,julisyah olivia,5,me so happy tiktok,2024-12-15 06:55:21
ae3f3a67-d89e-4324-b99a-33c73f4ebbbb,Nur Alifah,5,"Baguss bangett ,lyrasukakamu1 follow akun gw gw folback",2024-12-15 06:51:06
68f2b428-492a-4dc0-a620-1e42214db677,Billy Kurniawan,1,Sangat jelek,2024-12-15 06:50:30
b618e24c-21f3-4417-bee3-5964294578b2,Nita Sari,5,Sangatt kerenn,2024-12-15 06:50:27
